Timestamp,Ref_Speed_100m,Ref_Dir_100m,Ref_Temp_2m,Ref_Pressure_hPa
2016-01-19T16:00:00Z,9.76,281.0,29.01,864.86
2016-01-19T17:00:00Z,6.61,269.1,28.18,864.62
2016-01-19T18:00:00Z,8.67,264.1,27.19,863.97
2016-01-19T19:00:00Z,10.03,262.9,25.25,863.65
2016-01-19T20:00:00Z,10.94,276.3,24.54,862.76
2016-01-19T21:00:00Z,9.15,284.2,24.28,863.11
2016-01-19T22:00:00Z,9.01,281.1,23.4,862.66
2016-01-19T23:00:00Z,10.7,286.4,22.86,862.17
2016-01-20T00:00:00Z,8.5,272.7,23.81,862.4
2016-01-20T01:00:00Z,9.68,275.5,23.63,863.28
2016-01-20T02:00:00Z,7.33,279.9,23.11,863.06
2016-01-20T03:00:00Z,7.29,270.3,23.48,862.33
2016-01-20T04:00:00Z,12.71,271.2,25.22,863.11
2016-01-20T05:00:00Z,7.53,255.4,24.53,862.95
2016-01-20T06:00:00Z,5.54,252.0,26.79,864.49
2016-01-20T07:00:00Z,12.1,265.6,28.14,864.67
2016-01-20T08:00:00Z,11.65,262.0,29.05,864.97
2016-01-20T09:00:00Z,10.73,271.3,29.41,865.47
2016-01-20T10:00:00Z,8.23,270.1,31.17,866.12
2016-01-20T11:00:00Z,9.6,268.2,30.53,865.43
2016-01-20T12:00:00Z,7.67,265.6,30.83,866.23
2016-01-20T13:00:00Z,10.07,262.0,30.22,865.51
2016-01-20T14:00:00Z,8.87,248.1,30.75,866.09
2016-01-20T15:00:00Z,9.67,237.0,30.48,865.44
2016-01-20T16:00:00Z,6.96,247.0,28.38,865.12
2016-01-20T17:00:00Z,12.02,236.8,28.32,865.52
2016-01-20T18:00:00Z,7.26,249.9,26.56,864.1
2016-01-20T19:00:00Z,11.33,239.3,26.7,864.0
2016-01-20T20:00:00Z,11.3,240.9,24.93,863.61
2016-01-20T21:00:00Z,6.87,245.3,24.64,863.26
2016-01-20T22:00:00Z,4.58,252.8,23.71,862.92
2016-01-20T23:00:00Z,8.54,252.3,23.26,862.23
2016-01-21T00:00:00Z,6.68,259.3,23.86,862.53
2016-01-21T01:00:00Z,7.65,266.9,22.82,862.71
2016-01-21T02:00:00Z,4.83,266.6,23.54,862.46
2016-01-21T03:00:00Z,4.63,263.0,24.44,862.56
2016-01-21T04:00:00Z,12.36,272.6,24.29,862.92
2016-01-21T05:00:00Z,10.75,253.2,25.86,863.95
2016-01-21T06:00:00Z,12.27,239.3,26.78,863.58
2016-01-21T07:00:00Z,12.56,240.3,28.11,864.67
2016-01-21T08:00:00Z,9.68,239.0,28.99,864.71
2016-01-21T09:00:00Z,8.73,248.6,28.98,865.61
2016-01-21T10:00:00Z,7.57,264.9,30.98,866.04
2016-01-21T11:00:00Z,9.89,263.2,31.09,865.53
2016-01-21T12:00:00Z,7.06,269.0,30.81,866.01
2016-01-21T13:00:00Z,8.42,269.6,30.42,865.97
2016-01-21T14:00:00Z,11.61,262.0,30.93,865.96
2016-01-21T15:00:00Z,11.34,264.6,30.34,865.55
2016-01-21T16:00:00Z,9.28,261.6,29.29,864.25
2016-01-21T17:00:00Z,8.92,253.9,27.39,864.49
2016-01-21T18:00:00Z,10.4,272.8,27.33,864.41
2016-01-21T19:00:00Z,6.91,284.1,25.26,863.55
2016-01-21T20:00:00Z,6.9,286.6,25.45,863.22
2016-01-21T21:00:00Z,11.86,281.5,23.87,862.72
2016-01-21T22:00:00Z,10.7,293.1,24.21,863.09
2016-01-21T23:00:00Z,9.52,284.9,22.87,862.54
2016-01-22T00:00:00Z,9.38,283.7,23.29,862.52
2016-01-22T01:00:00Z,8.92,281.8,22.15,861.9
2016-01-22T02:00:00Z,10.15,291.7,24.07,862.9
2016-01-22T03:00:00Z,12.88,285.5,24.31,863.09
2016-01-22T04:00:00Z,11.85,295.1,24.4,863.23
2016-01-22T05:00:00Z,15.05,295.0,26.23,863.89
2016-01-22T06:00:00Z,9.66,298.0,26.45,863.86
2016-01-22T07:00:00Z,10.68,304.8,27.76,865.05
2016-01-22T08:00:00Z,11.27,305.6,28.77,864.54
2016-01-22T09:00:00Z,11.37,314.0,29.37,865.34
2016-01-22T10:00:00Z,14.6,312.8,30.73,865.72
2016-01-22T11:00:00Z,11.39,313.9,30.83,865.33
2016-01-22T12:00:00Z,13.87,317.0,30.68,866.03
2016-01-22T13:00:00Z,9.08,319.9,30.45,866.49
2016-01-22T14:00:00Z,13.04,347.2,30.61,865.77
2016-01-22T15:00:00Z,10.92,355.7,29.44,864.89
2016-01-22T16:00:00Z,10.0,1.0,29.09,865.51
2016-01-22T17:00:00Z,8.79,3.4,28.47,864.87
2016-01-22T18:00:00Z,7.16,8.5,26.39,863.22
2016-01-22T19:00:00Z,11.08,359.4,26.41,864.1
2016-01-22T20:00:00Z,11.96,358.7,24.89,863.2
2016-01-22T21:00:00Z,14.03,6.2,24.32,863.59
2016-01-22T22:00:00Z,7.16,11.3,24.3,862.63
2016-01-22T23:00:00Z,8.45,5.5,22.91,862.29
2016-01-23T00:00:00Z,8.94,10.3,22.62,861.82
2016-01-23T01:00:00Z,8.71,4.6,23.13,861.99
2016-01-23T02:00:00Z,10.51,9.9,23.12,862.22
2016-01-23T03:00:00Z,11.74,358.1,24.85,863.0
2016-01-23T04:00:00Z,8.62,351.9,23.21,862.1
2016-01-23T05:00:00Z,11.7,345.2,26.09,862.99
2016-01-23T06:00:00Z,9.32,342.6,26.81,863.88
2016-01-23T07:00:00Z,10.89,337.6,26.78,863.72
2016-01-23T08:00:00Z,12.31,341.9,28.57,864.84
2016-01-23T09:00:00Z,10.3,342.0,29.71,865.68
2016-01-23T10:00:00Z,8.78,352.7,30.9,865.81
2016-01-23T11:00:00Z,9.12,348.9,31.06,865.94
2016-01-23T12:00:00Z,8.51,354.6,30.8,865.66
2016-01-23T13:00:00Z,9.63,343.5,30.6,865.98
2016-01-23T14:00:00Z,11.1,337.6,30.57,865.96
2016-01-23T15:00:00Z,9.15,338.5,30.08,865.17
2016-01-23T16:00:00Z,6.26,332.3,29.33,865.02
2016-01-23T17:00:00Z,8.49,342.6,28.44,864.72
2016-01-23T18:00:00Z,9.29,354.6,27.65,864.9
2016-01-23T19:00:00Z,11.98,350.3,25.47,863.07
2016-01-23T20:00:00Z,8.99,349.8,24.85,862.86
2016-01-23T21:00:00Z,9.82,346.9,23.67,863.16
2016-01-23T22:00:00Z,6.9,338.3,24.27,862.87
2016-01-23T23:00:00Z,8.96,332.5,23.92,862.14
2016-01-24T00:00:00Z,9.1,339.9,23.31,862.0
2016-01-24T01:00:00Z,6.71,340.6,23.7,862.22
2016-01-24T02:00:00Z,8.01,344.5,22.66,862.39
2016-01-24T03:00:00Z,8.57,336.4,24.14,862.82
2016-01-24T04:00:00Z,8.91,328.4,25.41,863.0
2016-01-24T05:00:00Z,7.44,322.2,25.42,863.16
2016-01-24T06:00:00Z,10.62,322.7,27.0,863.37
2016-01-24T07:00:00Z,9.89,322.4,28.05,864.32
2016-01-24T08:00:00Z,10.5,329.3,28.71,864.67
2016-01-24T09:00:00Z,12.7,339.5,29.6,865.52
2016-01-24T10:00:00Z,11.67,347.6,30.67,865.67
2016-01-24T11:00:00Z,7.98,353.1,30.99,865.56
2016-01-24T12:00:00Z,13.84,351.6,31.35,866.32
2016-01-24T13:00:00Z,9.44,340.5,31.27,866.23
2016-01-24T14:00:00Z,13.34,338.2,30.19,866.15
2016-01-24T15:00:00Z,8.97,341.5,30.11,865.38
2016-01-24T16:00:00Z,10.22,333.6,28.79,865.07
2016-01-24T17:00:00Z,10.22,330.2,28.9,865.39
2016-01-24T18:00:00Z,9.99,324.6,26.91,864.3
2016-01-24T19:00:00Z,7.73,330.0,26.36,863.65
2016-01-24T20:00:00Z,9.69,328.6,25.31,863.34
2016-01-24T21:00:00Z,10.8,329.7,24.29,863.3
2016-01-24T22:00:00Z,9.89,334.8,23.51,862.14
2016-01-24T23:00:00Z,11.37,327.9,23.82,862.66
2016-01-25T00:00:00Z,12.1,336.9,23.47,862.22
2016-01-25T01:00:00Z,10.06,349.3,23.16,862.04
2016-01-25T02:00:00Z,12.65,348.2,23.1,862.35
2016-01-25T03:00:00Z,9.97,346.0,24.4,862.95
2016-01-25T04:00:00Z,9.14,345.1,24.39,863.28
2016-01-25T05:00:00Z,8.54,354.0,25.53,862.93
2016-01-25T06:00:00Z,15.7,337.1,26.48,863.83
2016-01-25T07:00:00Z,7.82,343.1,27.68,865.05
2016-01-25T08:00:00Z,7.29,342.3,29.27,864.84
2016-01-25T09:00:00Z,8.65,339.4,29.86,865.35
2016-01-25T10:00:00Z,9.69,336.7,30.49,865.51
2016-01-25T11:00:00Z,10.47,324.4,30.92,866.06
2016-01-25T12:00:00Z,10.93,320.7,30.34,866.39
2016-01-25T13:00:00Z,11.8,330.4,31.1,865.38
2016-01-25T14:00:00Z,8.67,335.0,30.33,865.73
2016-01-25T15:00:00Z,10.56,345.8,29.7,865.4
2016-01-25T16:00:00Z,6.22,340.0,28.71,865.21
2016-01-25T17:00:00Z,9.5,350.1,27.87,864.51
2016-01-25T18:00:00Z,8.41,357.2,27.15,864.44
2016-01-25T19:00:00Z,8.48,345.8,26.08,863.42
2016-01-25T20:00:00Z,8.56,334.4,25.83,863.77
2016-01-25T21:00:00Z,8.88,327.0,24.22,863.39
2016-01-25T22:00:00Z,8.46,334.6,23.52,862.49
2016-01-25T23:00:00Z,12.33,352.5,22.99,862.19
2016-01-26T00:00:00Z,10.6,347.7,22.73,861.81
2016-01-26T01:00:00Z,11.14,333.3,23.46,862.2
2016-01-26T02:00:00Z,7.5,328.4,24.2,863.01
2016-01-26T03:00:00Z,9.55,329.9,24.63,863.23
2016-01-26T04:00:00Z,7.64,326.2,25.15,863.12
2016-01-26T05:00:00Z,9.54,321.2,26.0,863.93
2016-01-26T06:00:00Z,11.25,328.7,26.53,864.03
2016-01-26T07:00:00Z,10.38,318.6,28.07,864.58
2016-01-26T08:00:00Z,11.39,303.2,28.31,864.72
2016-01-26T09:00:00Z,8.76,297.2,28.83,865.65
2016-01-26T10:00:00Z,14.49,294.3,30.47,865.71
2016-01-26T11:00:00Z,10.97,308.2,30.05,865.45
2016-01-26T12:00:00Z,11.41,312.2,31.23,865.88
2016-01-26T13:00:00Z,10.26,307.7,30.73,865.67
2016-01-26T14:00:00Z,11.49,301.4,30.05,865.38
2016-01-26T15:00:00Z,14.03,303.8,29.21,864.83
2016-01-26T16:00:00Z,7.58,315.6,28.77,864.9
2016-01-26T17:00:00Z,14.45,318.3,27.62,863.97
2016-01-26T18:00:00Z,8.76,317.9,27.52,864.57
2016-01-26T19:00:00Z,7.84,311.3,25.85,863.37
2016-01-26T20:00:00Z,8.28,321.3,24.63,862.93
2016-01-26T21:00:00Z,10.5,317.3,24.18,862.61
2016-01-26T22:00:00Z,8.73,326.7,23.21,862.77
2016-01-26T23:00:00Z,7.73,327.2,23.33,861.99
2016-01-27T00:00:00Z,9.58,334.3,23.31,862.11
2016-01-27T01:00:00Z,9.63,339.8,24.49,862.49
2016-01-27T02:00:00Z,10.21,344.8,23.26,862.7
2016-01-27T03:00:00Z,9.13,357.0,25.04,863.13
2016-01-27T04:00:00Z,9.49,7.7,25.81,863.63
2016-01-27T05:00:00Z,8.16,16.3,24.79,863.29
2016-01-27T06:00:00Z,10.05,358.3,27.18,864.14
2016-01-27T07:00:00Z,8.67,359.7,27.17,864.7
2016-01-27T08:00:00Z,7.22,359.5,28.5,864.69
2016-01-27T09:00:00Z,10.37,5.9,29.14,865.16
2016-01-27T10:00:00Z,8.17,356.9,30.24,866.27
2016-01-27T11:00:00Z,10.67,1.0,31.18,866.53
2016-01-27T12:00:00Z,8.23,7.9,30.28,865.65
2016-01-27T13:00:00Z,10.29,17.7,30.32,865.86
2016-01-27T14:00:00Z,10.22,14.0,30.3,865.38
2016-01-27T15:00:00Z,11.02,19.3,28.92,865.4
2016-01-27T16:00:00Z,9.88,28.0,29.57,865.21
2016-01-27T17:00:00Z,9.02,25.9,28.5,864.69
2016-01-27T18:00:00Z,9.92,21.6,27.88,864.31
2016-01-27T19:00:00Z,10.73,9.1,26.41,863.48
2016-01-27T20:00:00Z,12.01,9.2,23.89,862.39
2016-01-27T21:00:00Z,9.29,2.8,23.83,862.37
2016-01-27T22:00:00Z,11.35,20.5,23.16,862.16
2016-01-27T23:00:00Z,8.11,14.0,23.09,863.04
2016-01-28T00:00:00Z,10.73,9.2,22.81,862.35
2016-01-28T01:00:00Z,9.83,11.3,22.68,862.2
2016-01-28T02:00:00Z,6.0,25.4,24.11,863.03
2016-01-28T03:00:00Z,8.88,26.3,24.88,863.08
2016-01-28T04:00:00Z,10.72,18.3,24.29,863.16
2016-01-28T05:00:00Z,8.53,21.3,26.3,863.85
2016-01-28T06:00:00Z,8.82,3.8,26.43,864.02
2016-01-28T07:00:00Z,7.54,11.9,28.53,864.68
2016-01-28T08:00:00Z,9.9,22.4,28.47,864.74
2016-01-28T09:00:00Z,14.13,18.6,30.07,865.13
2016-01-28T10:00:00Z,8.46,22.1,30.44,865.41
2016-01-28T11:00:00Z,9.09,5.7,30.8,866.54
2016-01-28T12:00:00Z,8.45,0.1,31.4,865.82
2016-01-28T13:00:00Z,9.07,3.2,31.39,866.08
2016-01-28T14:00:00Z,8.81,12.9,29.75,865.57
2016-01-28T15:00:00Z,6.46,18.1,29.74,865.21
2016-01-28T16:00:00Z,10.37,18.3,29.47,865.54
2016-01-28T17:00:00Z,10.15,22.5,28.77,865.01
2016-01-28T18:00:00Z,10.99,20.8,26.6,864.14
2016-01-28T19:00:00Z,8.23,26.4,25.35,862.89
2016-01-28T20:00:00Z,9.11,29.6,25.15,863.04
2016-01-28T21:00:00Z,11.9,31.6,24.31,862.7
2016-01-28T22:00:00Z,11.34,26.3,23.36,862.33
2016-01-28T23:00:00Z,9.73,23.9,22.95,862.28
2016-01-29T00:00:00Z,7.88,23.9,23.14,862.16
2016-01-29T01:00:00Z,11.35,33.7,23.65,862.55
2016-01-29T02:00:00Z,11.55,35.2,23.18,862.41
2016-01-29T03:00:00Z,8.12,27.9,23.91,862.22
2016-01-29T04:00:00Z,12.23,24.7,24.53,862.86
2016-01-29T05:00:00Z,9.24,30.2,26.12,863.93
2016-01-29T06:00:00Z,11.02,25.4,26.63,863.32
2016-01-29T07:00:00Z,12.09,21.0,28.85,865.27
2016-01-29T08:00:00Z,11.35,24.6,28.58,864.33
2016-01-29T09:00:00Z,10.78,9.9,29.43,864.95
2016-01-29T10:00:00Z,10.9,23.2,30.81,865.81
2016-01-29T11:00:00Z,10.79,10.4,31.19,865.42
2016-01-29T12:00:00Z,10.85,19.1,30.94,865.74
2016-01-29T13:00:00Z,12.51,19.2,30.69,866.08
2016-01-29T14:00:00Z,9.76,9.4,30.95,865.46
2016-01-29T15:00:00Z,11.84,5.5,29.44,865.88
2016-01-29T16:00:00Z,12.73,3.0,29.93,865.7
2016-01-29T17:00:00Z,7.31,358.2,27.51,864.02
2016-01-29T18:00:00Z,11.26,358.6,26.68,864.14
2016-01-29T19:00:00Z,9.66,1.2,25.27,863.08
2016-01-29T20:00:00Z,9.58,350.8,25.43,863.33
2016-01-29T21:00:00Z,9.02,351.1,23.84,862.7
2016-01-29T22:00:00Z,9.68,348.4,23.23,862.58
2016-01-29T23:00:00Z,8.3,0.9,22.76,862.04
2016-01-30T00:00:00Z,11.21,16.4,22.96,862.8
2016-01-30T01:00:00Z,7.48,32.1,23.98,863.0
2016-01-30T02:00:00Z,6.96,26.0,23.72,862.58
2016-01-30T03:00:00Z,11.46,30.1,24.27,862.98
2016-01-30T04:00:00Z,6.93,38.7,24.38,862.8
2016-01-30T05:00:00Z,11.65,36.8,25.81,863.6
2016-01-30T06:00:00Z,10.46,47.5,26.81,864.11
2016-01-30T07:00:00Z,11.37,43.8,28.59,865.27
2016-01-30T08:00:00Z,11.27,47.8,29.11,864.86
2016-01-30T09:00:00Z,8.31,55.7,29.32,865.09
2016-01-30T10:00:00Z,11.4,48.0,30.68,865.11
2016-01-30T11:00:00Z,12.31,47.1,31.38,866.41
2016-01-30T12:00:00Z,12.51,35.6,31.19,866.22
2016-01-30T13:00:00Z,9.35,48.4,31.26,865.68
2016-01-30T14:00:00Z,8.39,56.0,30.67,865.58
2016-01-30T15:00:00Z,9.01,53.4,30.49,865.73
2016-01-30T16:00:00Z,9.16,57.1,28.64,865.02
2016-01-30T17:00:00Z,6.6,65.7,28.12,864.72
2016-01-30T18:00:00Z,7.93,65.6,27.17,864.44
2016-01-30T19:00:00Z,11.03,50.9,26.44,863.88
2016-01-30T20:00:00Z,8.33,59.0,24.42,863.45
2016-01-30T21:00:00Z,8.62,64.3,23.61,862.76
2016-01-30T22:00:00Z,10.07,66.6,23.1,862.24
2016-01-30T23:00:00Z,7.02,69.6,23.28,862.55
2016-01-31T00:00:00Z,9.11,72.3,22.49,861.9
2016-01-31T01:00:00Z,11.06,71.6,23.47,862.58
2016-01-31T02:00:00Z,9.93,68.7,24.11,862.81
2016-01-31T03:00:00Z,8.99,72.2,23.93,863.43
2016-01-31T04:00:00Z,9.74,70.1,24.78,863.26
2016-01-31T05:00:00Z,8.15,64.0,26.17,864.38
2016-01-31T06:00:00Z,11.13,63.6,26.41,863.76
2016-01-31T07:00:00Z,12.38,59.5,27.95,864.88
2016-01-31T08:00:00Z,13.41,69.7,29.66,865.12
2016-01-31T09:00:00Z,9.8,68.2,30.34,865.71
2016-01-31T10:00:00Z,9.07,71.3,29.85,865.45
2016-01-31T11:00:00Z,11.34,69.2,30.49,865.75
2016-01-31T12:00:00Z,9.25,65.5,31.66,866.31
2016-01-31T13:00:00Z,7.72,60.3,30.97,865.42
2016-01-31T14:00:00Z,10.55,52.1,30.78,865.87
2016-01-31T15:00:00Z,8.64,50.2,29.6,864.98
2016-01-31T16:00:00Z,9.65,60.7,29.33,864.75
2016-01-31T17:00:00Z,13.21,68.3,28.17,864.59
2016-01-31T18:00:00Z,9.13,73.5,26.4,863.59
2016-01-31T19:00:00Z,8.52,63.1,26.11,864.03
2016-01-31T20:00:00Z,8.98,71.6,24.55,862.7
2016-01-31T21:00:00Z,6.97,69.2,23.73,862.85
2016-01-31T22:00:00Z,7.73,80.5,23.66,862.64
2016-01-31T23:00:00Z,9.57,79.5,22.42,862.57
2016-02-01T00:00:00Z,9.55,81.0,21.41,861.98
2016-02-01T01:00:00Z,8.36,77.7,22.01,862.06
2016-02-01T02:00:00Z,8.57,66.0,21.89,862.61
2016-02-01T03:00:00Z,10.56,58.1,23.23,862.78
2016-02-01T04:00:00Z,8.8,57.2,22.8,862.39
2016-02-01T05:00:00Z,8.02,61.5,24.0,862.96
2016-02-01T06:00:00Z,10.59,68.5,26.11,863.93
2016-02-01T07:00:00Z,10.77,66.9,26.45,863.8
2016-02-01T08:00:00Z,10.0,66.4,26.96,864.1
2016-02-01T09:00:00Z,9.5,57.2,28.38,864.67
2016-02-01T10:00:00Z,9.94,63.0,28.27,864.43
2016-02-01T11:00:00Z,10.78,66.3,29.08,865.39
2016-02-01T12:00:00Z,11.68,70.4,28.95,864.93
2016-02-01T13:00:00Z,8.76,79.0,29.8,865.78
2016-02-01T14:00:00Z,12.13,88.7,28.2,865.34
2016-02-01T15:00:00Z,11.16,91.1,28.19,864.63
2016-02-01T16:00:00Z,7.38,85.0,27.08,864.54
2016-02-01T17:00:00Z,8.04,89.7,26.38,864.09
2016-02-01T18:00:00Z,9.09,91.6,24.68,862.85
2016-02-01T19:00:00Z,13.84,71.6,23.09,862.29
2016-02-01T20:00:00Z,6.41,77.9,23.4,862.44
2016-02-01T21:00:00Z,7.63,78.4,23.11,862.42
2016-02-01T22:00:00Z,9.84,60.6,21.66,861.83
2016-02-01T23:00:00Z,8.11,55.6,21.31,861.5
2016-02-02T00:00:00Z,10.65,54.5,21.79,861.75
2016-02-02T01:00:00Z,9.72,52.3,21.79,862.04
2016-02-02T02:00:00Z,5.08,60.5,22.56,862.4
2016-02-02T03:00:00Z,8.7,60.4,22.9,861.91
2016-02-02T04:00:00Z,10.51,60.9,23.91,862.89
2016-02-02T05:00:00Z,12.48,59.0,25.4,863.0
2016-02-02T06:00:00Z,10.82,67.4,26.03,863.5
2016-02-02T07:00:00Z,10.07,64.7,26.8,864.04
2016-02-02T08:00:00Z,7.95,54.8,27.87,865.05
2016-02-02T09:00:00Z,8.56,54.6,27.47,864.69
2016-02-02T10:00:00Z,10.12,54.5,28.19,864.96
2016-02-02T11:00:00Z,12.05,55.5,29.35,865.02
2016-02-02T12:00:00Z,5.95,57.4,29.01,865.23
2016-02-02T13:00:00Z,11.36,42.3,29.34,864.71
2016-02-02T14:00:00Z,5.31,41.5,29.48,865.41
2016-02-02T15:00:00Z,7.28,29.9,28.43,864.7
2016-02-02T16:00:00Z,6.94,35.4,27.11,864.27
2016-02-02T17:00:00Z,9.5,46.0,26.23,863.82
2016-02-02T18:00:00Z,11.02,46.3,24.99,863.44
2016-02-02T19:00:00Z,7.26,41.8,23.54,862.18
2016-02-02T20:00:00Z,4.85,37.1,24.55,863.27
2016-02-02T21:00:00Z,10.43,29.1,22.9,862.48
2016-02-02T22:00:00Z,9.33,36.8,21.57,861.64
2016-02-02T23:00:00Z,9.35,44.4,21.26,861.92
2016-02-03T00:00:00Z,12.13,58.0,21.41,861.05
2016-02-03T01:00:00Z,9.44,58.3,21.77,861.71
2016-02-03T02:00:00Z,10.04,55.8,22.74,862.31
2016-02-03T03:00:00Z,9.8,47.0,22.35,861.9
2016-02-03T04:00:00Z,8.64,58.4,22.95,863.15
2016-02-03T05:00:00Z,11.68,59.1,24.89,863.38
2016-02-03T06:00:00Z,9.2,43.9,25.18,862.92
2016-02-03T07:00:00Z,8.18,43.2,27.03,864.5
2016-02-03T08:00:00Z,8.27,46.1,28.5,864.68
2016-02-03T09:00:00Z,12.93,41.2,28.27,864.31
2016-02-03T10:00:00Z,12.56,45.8,29.09,865.08
2016-02-03T11:00:00Z,8.84,67.8,30.33,865.51
2016-02-03T12:00:00Z,11.55,59.6,29.64,865.32
2016-02-03T13:00:00Z,8.69,57.2,29.21,864.78
2016-02-03T14:00:00Z,11.05,43.8,28.07,865.06
2016-02-03T15:00:00Z,9.07,34.1,27.7,864.54
2016-02-03T16:00:00Z,6.6,34.7,26.83,864.4
2016-02-03T17:00:00Z,7.19,33.6,26.94,864.16
2016-02-03T18:00:00Z,10.42,40.0,24.94,862.74
2016-02-03T19:00:00Z,10.19,38.3,24.99,862.92
2016-02-03T20:00:00Z,8.9,40.0,23.17,862.44
2016-02-03T21:00:00Z,11.74,51.6,24.22,862.43
2016-02-03T22:00:00Z,8.06,55.9,21.74,861.9
2016-02-03T23:00:00Z,6.58,53.4,22.05,862.09
2016-02-04T00:00:00Z,7.51,42.5,21.5,861.24
2016-02-04T01:00:00Z,7.39,51.2,21.79,861.48
2016-02-04T02:00:00Z,7.55,48.0,21.35,861.15
2016-02-04T03:00:00Z,14.16,42.6,22.12,862.54
2016-02-04T04:00:00Z,12.81,53.4,22.99,862.59
2016-02-04T05:00:00Z,7.18,48.5,23.33,862.41
2016-02-04T06:00:00Z,10.11,41.6,25.49,863.26
2016-02-04T07:00:00Z,13.04,33.1,27.02,863.84
2016-02-04T08:00:00Z,11.25,40.2,27.73,864.01
2016-02-04T09:00:00Z,9.31,34.8,28.1,864.4
2016-02-04T10:00:00Z,10.46,31.3,28.88,865.21
2016-02-04T11:00:00Z,10.7,39.3,28.85,864.77
2016-02-04T12:00:00Z,8.94,45.3,30.21,865.48
2016-02-04T13:00:00Z,7.67,55.8,28.93,865.33
2016-02-04T14:00:00Z,10.58,49.4,28.27,865.19
2016-02-04T15:00:00Z,8.16,48.8,28.31,864.42
2016-02-04T16:00:00Z,11.1,45.1,27.81,864.65
2016-02-04T17:00:00Z,11.34,45.0,26.58,863.9
2016-02-04T18:00:00Z,5.57,44.4,24.9,863.11
2016-02-04T19:00:00Z,9.44,39.3,25.46,863.53
2016-02-04T20:00:00Z,8.7,39.7,23.5,862.21
2016-02-04T21:00:00Z,8.59,44.1,22.71,862.17
2016-02-04T22:00:00Z,6.64,37.4,21.78,862.31
2016-02-04T23:00:00Z,8.61,36.9,21.92,861.7
2016-02-05T00:00:00Z,10.59,13.4,21.44,861.76
2016-02-05T01:00:00Z,8.59,18.1,21.56,861.29
2016-02-05T02:00:00Z,10.14,20.9,21.82,862.35
2016-02-05T03:00:00Z,8.21,18.6,23.65,862.9
2016-02-05T04:00:00Z,9.42,10.7,22.93,861.72
2016-02-05T05:00:00Z,9.53,17.1,24.32,862.91
2016-02-05T06:00:00Z,8.6,14.3,25.47,863.75
2016-02-05T07:00:00Z,7.03,359.8,26.41,863.57
2016-02-05T08:00:00Z,13.26,11.5,27.99,864.32
2016-02-05T09:00:00Z,11.93,19.7,28.41,864.27
2016-02-05T10:00:00Z,10.02,22.0,28.04,864.27
2016-02-05T11:00:00Z,9.96,17.4,28.42,864.99
2016-02-05T12:00:00Z,9.87,13.9,29.17,865.04
2016-02-05T13:00:00Z,6.77,16.6,29.23,864.86
2016-02-05T14:00:00Z,9.79,5.5,28.73,864.84
2016-02-05T15:00:00Z,10.65,359.8,28.15,864.12
2016-02-05T16:00:00Z,12.13,357.2,27.2,863.63
2016-02-05T17:00:00Z,11.0,8.1,26.42,864.07
2016-02-05T18:00:00Z,10.97,7.4,25.52,863.72
2016-02-05T19:00:00Z,10.28,17.3,23.72,863.02
2016-02-05T20:00:00Z,9.19,0.3,23.9,862.52
2016-02-05T21:00:00Z,11.31,355.7,22.89,862.5
2016-02-05T22:00:00Z,9.27,332.9,22.63,862.2
2016-02-05T23:00:00Z,10.59,332.5,22.27,861.87
2016-02-06T00:00:00Z,7.33,327.5,21.78,861.29
2016-02-06T01:00:00Z,6.23,337.5,21.46,861.42
2016-02-06T02:00:00Z,7.63,330.8,21.86,862.35
2016-02-06T03:00:00Z,8.78,341.6,22.13,861.92
2016-02-06T04:00:00Z,10.47,343.3,23.44,862.57
2016-02-06T05:00:00Z,11.43,339.8,24.45,862.7
2016-02-06T06:00:00Z,12.1,345.4,25.21,863.49
2016-02-06T07:00:00Z,9.61,342.1,26.49,863.83
2016-02-06T08:00:00Z,5.95,335.1,28.56,865.07
2016-02-06T09:00:00Z,8.9,329.0,28.46,865.07
2016-02-06T10:00:00Z,7.99,331.8,28.33,864.28
2016-02-06T11:00:00Z,8.71,329.2,29.62,865.57
2016-02-06T12:00:00Z,12.93,322.3,30.01,865.31
2016-02-06T13:00:00Z,11.94,324.8,29.86,865.33
2016-02-06T14:00:00Z,7.57,318.9,28.88,865.13
2016-02-06T15:00:00Z,10.78,325.1,28.37,864.84
2016-02-06T16:00:00Z,9.89,312.3,26.72,863.46
2016-02-06T17:00:00Z,6.36,308.8,26.98,864.15
2016-02-06T18:00:00Z,7.34,308.8,25.48,863.59
2016-02-06T19:00:00Z,8.17,318.8,24.17,862.85
2016-02-06T20:00:00Z,8.07,314.9,23.56,863.01
2016-02-06T21:00:00Z,7.25,311.7,23.06,861.91
2016-02-06T22:00:00Z,6.83,322.1,21.65,861.73
2016-02-06T23:00:00Z,10.73,317.7,21.95,861.71
2016-02-07T00:00:00Z,10.92,310.5,21.81,861.37
2016-02-07T01:00:00Z,10.4,311.5,21.16,861.2
2016-02-07T02:00:00Z,8.49,315.5,21.68,861.71
2016-02-07T03:00:00Z,10.59,309.6,22.75,862.61
2016-02-07T04:00:00Z,7.39,320.6,24.47,863.19
2016-02-07T05:00:00Z,11.41,320.4,24.83,862.71
2016-02-07T06:00:00Z,9.15,318.3,25.2,863.66
2016-02-07T07:00:00Z,9.04,308.9,26.54,863.86
2016-02-07T08:00:00Z,10.07,318.1,27.42,864.07
